year_level,avg,err_low,err_high,results_year,domain,test_type,school_id,school_name
Year 3,432,414,449,2023,Spelling,,48415,"Kensington Primary School, Kensington, WA"
Year 3,454,434,474,2023,Grammar,,48415,"Kensington Primary School, Kensington, WA"
Year 3,443,427,459,2023,Numeracy,,48415,"Kensington Primary School, Kensington, WA"
Year 3,404,388,421,2023,Reading,,52915,"Docklands Primary School, Docklands, VIC"
Year 3,416,402,430,2023,Writing,,52915,"Docklands Primary School, Docklands, VIC"
Year 3,428,413,443,2023,Spelling,,52915,"Docklands Primary School, Docklands, VIC"
Year 3,426,409,444,2023,Grammar,,52915,"Docklands Primary School, Docklands, VIC"
Year 3,426,412,440,2023,Numeracy,,52915,"Docklands Primary School, Docklands, VIC"
Year 3,465,453,478,2023,Reading,,44270,"North Melbourne Primary School, North Melbourne, VIC"
Year 3,438,427,449,2023,Writing,,44270,"North Melbourne Primary School, North Melbourne, VIC"
Year 3,455,443,466,2023,Spelling,,44270,"North Melbourne Primary School, North Melbourne, VIC"
Year 3,465,451,479,2023,Grammar,,44270,"North Melbourne Primary School, North Melbourne, VIC"
Year 3,456,444,467,2023,Numeracy,,44270,"North Melbourne Primary School, North Melbourne, VIC"
Year 3,473,457,490,2023,Reading,,52587,"South Melbourne Primary School, Southbank, VIC"
Year 3,456,442,470,2023,Writing,,52587,"South Melbourne Primary School, Southbank, VIC"
Year 3,475,459,490,2023,Spelling,,52587,"South Melbourne Primary School, Southbank, VIC"
Year 3,484,465,502,2023,Grammar,,52587,"South Melbourne Primary School, Southbank, VIC"
Year 3,469,454,483,2023,Numeracy,,52587,"South Melbourne Primary School, Southbank, VIC"
Year 3,454,430,477,2023,Reading,,44470,"St Kilda Park Primary School, St Kilda, VIC"
Year 3,429,410,448,2023,Writing,,44470,"St Kilda Park Primary School, St Kilda, VIC"
Year 3,401,380,423,2023,Spelling,,44470,"St Kilda Park Primary School, St Kilda, VIC"
Year 3,447,422,472,2023,Grammar,,44470,"St Kilda Park Primary School, St Kilda, VIC"
Year 3,434,414,453,2023,Numeracy,,44470,"St Kilda Park Primary School, St Kilda, VIC"
Year 3,429,415,443,2023,Reading,,44714,"Footscray North Primary School, Footscray, VIC"
Year 3,417,404,430,2023,Writing,,44714,"Footscray North Primary School, Footscray, VIC"
Year 3,429,415,442,2023,Spelling,,44714,"Footscray North Primary School, Footscray, VIC"
Year 3,424,409,439,2023,Grammar,,44714,"Footscray North Primary School, Footscray, VIC"
Year 3,415,402,427,2023,Numeracy,,44714,"Footscray North Primary School, Footscray, VIC"
Year 3,461,443,478,2023,Reading,,44378,"Footscray City Primary School, Footscray, VIC"
Year 3,436,421,450,2023,Writing,,44378,"Footscray City Primary School, Footscray, VIC"
Year 3,415,399,430,2023,Spelling,,44378,"Footscray City Primary School, Footscray, VIC"
Year 3,439,420,457,2023,Grammar,,44378,"Footscray City Primary School, Footscray, VIC"
Year 3,448,433,463,2023,Numeracy,,44378,"Footscray City Primary School, Footscray, VIC"
Year 3,452,438,465,2023,Reading,,44843,"Wembley Primary School, Yarraville, VIC"
Year 3,432,421,444,2023,Writing,,44843,"Wembley Primary School, Yarraville, VIC"
Year 3,427,415,440,2023,Spelling,,44843,"Wembley Primary School, Yarraville, VIC"
Year 3,451,437,466,2023,Grammar,,44843,"Wembley Primary School, Yarraville, VIC"
Year 3,440,428,452,2023,Numeracy,,44843,"Wembley Primary School, Yarraville, VIC"
Year 3,445,429,460,2023,Reading,,44558,"Ocean Grove Primary School, Ocean Grove, VIC"
Year 3,441,428,454,2023,Writing,,44558,"Ocean Grove Primary School, Ocean Grove, VIC"
Year 3,424,409,438,2023,Spelling,,44558,"Ocean Grove Primary School, Ocean Grove, VIC"
Year 3,442,426,458,2023,Grammar,,44558,"Ocean Grove Primary School, Ocean Grove, VIC"
Year 3,426,413,440,2023,Numeracy,,44558,"Ocean Grove Primary School, Ocean Grove, VIC"
Year 3,459,443,475,2023,Reading,,52695,"South Melbourne Park Primary School, Albert Park, VIC"
Year 3,447,433,461,2023,Writing,,52695,"South Melbourne Park Primary School, Albert Park, VIC"
Year 3,440,425,455,2023,Spelling,,52695,"South Melbourne Park Primary School, Albert Park, VIC"
Year 3,448,430,466,2023,Grammar,,52695,"South Melbourne Park Primary School, Albert Park, VIC"
Year 3,441,426,455,2023,Numeracy,,52695,"South Melbourne Park Primary School, Albert Park, VIC"
Year 3,448,431,465,2023,Reading,,44461,"Kensington Primary School, Kensington, VIC"
Year 3,433,419,448,2023,Writing,,44461,"Kensington Primary School, Kensington, VIC"
Year 3,412,396,427,2023,Spelling,,44461,"Kensington Primary School, Kensington, VIC"
Year 3,420,402,439,2023,Grammar,,44461,"Kensington Primary School, Kensington, VIC"
Year 3,430,415,444,2023,Numeracy,,44461,"Kensington Primary School, Kensington, VIC"
Year 3,447,431,462,2023,Reading,,44693,"Kingsville Primary School, Yarraville, VIC"
Year 3,434,421,447,2023,Writing,,44693,"Kingsville Primary School, Yarraville, VIC"
Year 3,413,399,427,2023,Spelling,,44693,"Kingsville Primary School, Yarraville, VIC"
Year 3,444,427,460,2023,Grammar,,44693,"Kingsville Primary School, Yarraville, VIC"
Year 3,440,427,454,2023,Numeracy,,44693,"Kingsville Primary School, Yarraville, VIC"
Year 3,314,281,347,2023,Reading,,45538,"Bayside P-12 College, Williamstown, VIC"
Year 3,358,331,385,2023,Writing,,45538,"Bayside P-12 College, Williamstown, VIC"
Year 3,336,307,366,2023,Spelling,,45538,"Bayside P-12 College, Williamstown, VIC"
Year 3,328,293,362,2023,Grammar,,45538,"Bayside P-12 College, Williamstown, VIC"
Year 3,348,322,375,2023,Numeracy,,45538,"Bayside P-12 College, Williamstown, VIC"
Year 3,441,419,462,2023,Reading,,44634,"Spotswood Primary School, Spotswood, VIC"
Year 3,426,408,444,2023,Writing,,44634,"Spotswood Primary School, Spotswood, VIC"
Year 3,425,405,445,2023,Spelling,,44634,"Spotswood Primary School, Spotswood, VIC"
Year 3,429,406,452,2023,Grammar,,44634,"Spotswood Primary School, Spotswood, VIC"
Year 3,443,425,461,2023,Numeracy,,44634,"Spotswood Primary School, Spotswood, VIC"
Year 3,394,368,419,2023,Reading,,44919,"Altona North Primary School, Altona North, VIC"
Year 3,424,403,445,2023,Writing,,44919,"Altona North Primary School, Altona North, VIC"
Year 3,396,373,419,2023,Spelling,,44919,"Altona North Primary School, Altona North, VIC"
Year 3,410,379,440,2023,Grammar,,44919,"Altona North Primary School, Altona North, VIC"
Year 3,399,378,420,2023,Numeracy,,44919,"Altona North Primary School, Altona North, VIC"
Year 3,422,401,442,2023,Reading,,45797,"St John's School, Footscray, VIC"
Year 3,415,398,432,2023,Writing,,45797,"St John's School, Footscray, VIC"
Year 3,405,387,423,2023,Spelling,,45797,"St John's School, Footscray, VIC"
Year 3,422,401,444,2023,Grammar,,45797,"St John's School, Footscray, VIC"
Year 3,407,390,425,2023,Numeracy,,45797,"St John's School, Footscray, VIC"
Year 3,437,422,453,2023,Reading,,44044,"Newport Lakes Primary School, Newport, VIC"
Year 3,431,418,444,2023,Writing,,44044,"Newport Lakes Primary School, Newport, VIC"
Year 3,425,410,439,2023,Spelling,,44044,"Newport Lakes Primary School, Newport, VIC"
Year 3,427,411,444,2023,Grammar,,44044,"Newport Lakes Primary School, Newport, VIC"
Year 3,430,417,443,2023,Numeracy,,44044,"Newport Lakes Primary School, Newport, VIC"
Year 3,451,437,465,2023,Reading,,44664,"Footscray West Primary School, West Footscray, VIC"
Year 3,431,419,443,2023,Writing,,44664,"Footscray West Primary School, West Footscray, VIC"
Year 3,417,404,430,2023,Spelling,,44664,"Footscray West Primary School, West Footscray, VIC"
Year 3,447,432,462,2023,Grammar,,44664,"Footscray West Primary School, West Footscray, VIC"
Year 3,436,423,448,2023,Numeracy,,44664,"Footscray West Primary School, West Footscray, VIC"
Year 3,458,442,473,2023,Reading,,44224,"Albert Park Primary School, Albert Park, VIC"
Year 3,458,445,471,2023,Writing,,44224,"Albert Park Primary School, Albert Park, VIC"
Year 3,439,425,454,2023,Spelling,,44224,"Albert Park Primary School, Albert Park, VIC"
Year 3,458,442,474,2023,Grammar,,44224,"Albert Park Primary School, Albert Park, VIC"
Year 3,456,443,469,2023,Numeracy,,44224,"Albert Park Primary School, Albert Park, VIC"
Year 3,407,392,423,2023,Reading,,50217,"Newport Gardens Primary School, Newport, VIC"
Year 3,417,404,430,2023,Writing,,50217,"Newport Gardens Primary School, Newport, VIC"
Year 3,404,389,418,2023,Spelling,,50217,"Newport Gardens Primary School, Newport, VIC"
Year 3,417,400,433,2023,Grammar,,50217,"Newport Gardens Primary School, Newport, VIC"
Year 3,427,414,440,2023,Numeracy,,50217,"Newport Gardens Primary School, Newport, VIC"
Year 3,407,382,433,2023,Reading,,44808,"Ferntree Gully North Primary School, Ferntree Gully, VIC"
Year 3,411,391,430,2023,Writing,,44808,"Ferntree Gully North Primary School, Ferntree Gully, VIC"
Year 3,372,349,395,2023,Spelling,,44808,"Ferntree Gully North Primary School, Ferntree Gully, VIC"
Year 3,394,367,421,2023,Grammar,,44808,"Ferntree Gully North Primary School, Ferntree Gully, VIC"
Year 3,400,379,422,2023,Numeracy,,44808,"Ferntree Gully North Primary School, Ferntree Gully, VIC"
Year 3,448,433,464,2023,Reading,,44513,"Middle Park Primary School, Middle Park, VIC"
Year 3,438,425,451,2023,Writing,,44513,"Middle Park Primary School, Middle Park, VIC"
Year 3,430,416,444,2023,Spelling,,44513,"Middle Park Primary School, Middle Park, VIC"
Year 3,441,425,457,2023,Grammar,,44513,"Middle Park Primary School, Middle Park, VIC"
Year 3,439,426,453,2023,Numeracy,,44513,"Middle Park Primary School, Middle Park, VIC"
Year 3,405,385,426,2023,Reading,,45587,"Altona College, Altona, VIC"
Year 3,433,416,450,2023,Writing,,45587,"Altona College, Altona, VIC"
Year 3,418,399,436,2023,Spelling,,45587,"Altona College, Altona, VIC"
Year 3,415,394,437,2023,Grammar,,45587,"Altona College, Altona, VIC"
Year 3,417,400,434,2023,Numeracy,,45587,"Altona College, Altona, VIC"
Year 3,452,431,474,2023,Reading,,44062,"Footscray Primary School, Footscray, VIC"
Year 3,412,394,430,2023,Writing,,44062,"Footscray Primary School, Footscray, VIC"
Year 3,402,383,422,2023,Spelling,,44062,"Footscray Primary School, Footscray, VIC"
Year 3,431,408,454,2023,Grammar,,44062,"Footscray Primary School, Footscray, VIC"
Year 3,434,416,452,2023,Numeracy,,44062,"Footscray Primary School, Footscray, VIC"
Year 3,444,427,461,2023,Reading,,44485,"Carlton Gardens Primary School, Carlton, VIC"
Year 3,429,414,444,2023,Writing,,44485,"Carlton Gardens Primary School, Carlton, VIC"
Year 3,441,425,457,2023,Spelling,,44485,"Carlton Gardens Primary School, Carlton, VIC"
Year 3,466,448,485,2023,Grammar,,44485,"Carlton Gardens Primary School, Carlton, VIC"
Year 3,448,433,463,2023,Numeracy,,44485,"Carlton Gardens Primary School, Carlton, VIC"
Year 3,444,429,458,2023,Reading,,https:,"Altona Primary School, Altona, VIC"
Year 3,446,434,458,2023,Writing,,https:,"Altona Primary School, Altona, VIC"
Year 3,419,406,432,2023,Spelling,,https:,"Altona Primary School, Altona, VIC"
Year 3,441,425,456,2023,Grammar,,https:,"Altona Primary School, Altona, VIC"
Year 3,442,430,455,2023,Numeracy,,https:,"Altona Primary School, Altona, VIC"
Year 3,448,435,462,2023,Reading,,44273,"Williamstown North Primary School, Williamstown, VIC"
Year 3,452,440,463,2023,Writing,,44273,"Williamstown North Primary School, Williamstown, VIC"
Year 3,441,429,454,2023,Spelling,,44273,"Williamstown North Primary School, Williamstown, VIC"
Year 3,448,434,463,2023,Grammar,,44273,"Williamstown North Primary School, Williamstown, VIC"
Year 3,450,439,462,2023,Numeracy,,44273,"Williamstown North Primary School, Williamstown, VIC"
Year 3,361,326,396,2023,Reading,,44948,"Carlton Primary School, Carlton, VIC"
Year 3,414,386,443,2023,Writing,,44948,"Carlton Primary School, Carlton, VIC"
Year 3,377,346,409,2023,Spelling,,44948,"Carlton Primary School, Carlton, VIC"
Year 3,374,337,412,2023,Grammar,,44948,"Carlton Primary School, Carlton, VIC"
Year 3,359,331,388,2023,Numeracy,,44948,"Carlton Primary School, Carlton, VIC"
Year 3,441,429,454,2023,Reading,,44515,"Yarraville West Primary School, Yarraville, VIC"
Year 3,442,431,453,2023,Writing,,44515,"Yarraville West Primary School, Yarraville, VIC"
Year 3,422,411,434,2023,Spelling,,44515,"Yarraville West Primary School, Yarraville, VIC"
Year 3,443,429,457,2023,Grammar,,44515,"Yarraville West Primary School, Yarraville, VIC"
Year 3,439,427,450,2023,Numeracy,,44515,"Yarraville West Primary School, Yarraville, VIC"
Year 3,445,429,461,2023,Reading,,44225,"Williamstown Primary School, Williamstown, VIC"
Year 3,430,416,444,2023,Writing,,44225,"Williamstown Primary School, Williamstown, VIC"
Year 3,428,413,443,2023,Spelling,,44225,"Williamstown Primary School, Williamstown, VIC"
Year 3,433,415,451,2023,Grammar,,44225,"Williamstown Primary School, Williamstown, VIC"
Year 3,432,417,446,2023,Numeracy,,44225,"Williamstown Primary School, Williamstown, VIC"
Year 5,518,506,530,2023,Reading,,44531,"Port Melbourne Primary School, Port Melbourne, VIC"
Year 5,512,501,524,2023,Writing,,44531,"Port Melbourne Primary School, Port Melbourne, VIC"
Year 5,507,496,518,2023,Spelling,,44531,"Port Melbourne Primary School, Port Melbourne, VIC"
Year 5,508,495,521,2023,Grammar,,44531,"Port Melbourne Primary School, Port Melbourne, VIC"
Year 5,496,485,507,2023,Numeracy,,44531,"Port Melbourne Primary School, Port Melbourne, VIC"
Year 5,518,500,536,2023,Reading,,48415,"Kensington Primary School, Kensington, WA"
Year 5,474,458,491,2023,Writing,,48415,"Kensington Primary School, Kensington, WA"
Year 5,491,475,508,2023,Spelling,,48415,"Kensington Primary School, Kensington, WA"
Year 5,524,505,543,2023,Grammar,,48415,"Kensington Primary School, Kensington, WA"
Year 5,512,496,527,2023,Numeracy,,48415,"Kensington Primary School, Kensington, WA"
Year 5,515,498,532,2023,Reading,,52915,"Docklands Primary School, Docklands, VIC"
Year 5,495,479,511,2023,Writing,,52915,"Docklands Primary School, Docklands, VIC"
Year 5,525,509,540,2023,Spelling,,52915,"Docklands Primary School, Docklands, VIC"
Year 5,533,515,551,2023,Grammar,,52915,"Docklands Primary School, Docklands, VIC"
Year 5,531,516,545,2023,Numeracy,,52915,"Docklands Primary School, Docklands, VIC"
Year 5,530,518,542,2023,Reading,,44270,"North Melbourne Primary School, North Melbourne, VIC"
Year 5,525,513,536,2023,Writing,,44270,"North Melbourne Primary School, North Melbourne, VIC"
Year 5,518,507,529,2023,Spelling,,44270,"North Melbourne Primary School, North Melbourne, VIC"
Year 5,529,516,542,2023,Grammar,,44270,"North Melbourne Primary School, North Melbourne, VIC"
Year 5,530,519,541,2023,Numeracy,,44270,"North Melbourne Primary School, North Melbourne, VIC"
Year 5,546,531,562,2023,Reading,,52587,"South Melbourne Primary School, Southbank, VIC"
Year 5,528,513,543,2023,Writing,,52587,"South Melbourne Primary School, Southbank, VIC"
Year 5,540,526,555,2023,Spelling,,52587,"South Melbourne Primary School, Southbank, VIC"
Year 5,557,540,573,2023,Grammar,,52587,"South Melbourne Primary School, Southbank, VIC"
Year 5,547,533,560,2023,Numeracy,,52587,"South Melbourne Primary School, Southbank, VIC"
Year 5,545,527,564,2023,Reading,,44470,"St Kilda Park Primary School, St Kilda, VIC"
Year 5,507,490,525,2023,Writing,,44470,"St Kilda Park Primary School, St Kilda, VIC"
Year 5,510,493,527,2023,Spelling,,44470,"St Kilda Park Primary School, St Kilda, VIC"
Year 5,531,510,551,2023,Grammar,,44470,"St Kilda Park Primary School, St Kilda, VIC"
Year 5,511,495,527,2023,Numeracy,,44470,"St Kilda Park Primary School, St Kilda, VIC"
Year 5,510,496,524,2023,Reading,,44714,"Footscray North Primary School, Footscray, VIC"
Year 5,504,491,518,2023,Writing,,44714,"Footscray North Primary School, Footscray, VIC"
Year 5,513,499,526,2023,Spelling,,44714,"Footscray North Primary School, Footscray, VIC"
Year 5,532,517,548,2023,Grammar,,44714,"Footscray North Primary School, Footscray, VIC"
Year 5,505,493,518,2023,Numeracy,,44714,"Footscray North Primary School, Footscray, VIC"
Year 5,541,526,556,2023,Reading,,44378,"Footscray City Primary School, Footscray, VIC"
Year 5,516,501,530,2023,Writing,,44378,"Footscray City Primary School, Footscray, VIC"
Year 5,502,487,516,2023,Spelling,,44378,"Footscray City Primary School, Footscray, VIC"
Year 5,526,509,542,2023,Grammar,,44378,"Footscray City Primary School, Footscray, VIC"
Year 5,523,509,536,2023,Numeracy,,44378,"Footscray City Primary School, Footscray, VIC"
Year 5,527,514,540,2023,Reading,,44843,"Wembley Primary School, Yarraville, VIC"
Year 5,512,500,525,2023,Writing,,44843,"Wembley Primary School, Yarraville, VIC"
Year 5,495,483,508,2023,Spelling,,44843,"Wembley Primary School, Yarraville, VIC"
Year 5,519,505,534,2023,Grammar,,44843,"Wembley Primary School, Yarraville, VIC"
Year 5,514,502,526,2023,Numeracy,,44843,"Wembley Primary School, Yarraville, VIC"
Year 5,540,526,553,2023,Reading,,44558,"Ocean Grove Primary School, Ocean Grove, VIC"
Year 5,531,518,543,2023,Writing,,44558,"Ocean Grove Primary School, Ocean Grove, VIC"
Year 5,491,478,503,2023,Spelling,,44558,"Ocean Grove Primary School, Ocean Grove, VIC"
Year 5,536,522,551,2023,Grammar,,44558,"Ocean Grove Primary School, Ocean Grove, VIC"
Year 5,518,506,530,2023,Numeracy,,44558,"Ocean Grove Primary School, Ocean Grove, VIC"
Year 5,544,513,574,2023,Reading,,52695,"South Melbourne Park Primary School, Albert Park, VIC"
Year 5,506,478,535,2023,Writing,,52695,"South Melbourne Park Primary School, Albert Park, VIC"
Year 5,519,491,547,2023,Spelling,,52695,"South Melbourne Park Primary School, Albert Park, VIC"
Year 5,538,505,570,2023,Grammar,,52695,"South Melbourne Park Primary School, Albert Park, VIC"
Year 5,505,480,529,2023,Numeracy,,52695,"South Melbourne Park Primary School, Albert Park, VIC"
Year 5,543,529,557,2023,Reading,,44461,"Kensington Primary School, Kensington, VIC"
Year 5,506,492,519,2023,Writing,,44461,"Kensington Primary School, Kensington, VIC"
Year 5,509,496,522,2023,Spelling,,44461,"Kensington Primary School, Kensington, VIC"
